"date","lon","lat","p","ydist","xdist","ptt"
2013-12-03,-56.1286636436665,21.4921459804316,0.366901291217183,0.860371494999999,0.800495779999999,106788
2013-12-04,-56.0314643422643,21.5138740138209,0.283295644772466,1.00509534967456,1.12186736177515,106788
2013-12-05,-56.1516637788954,21.5870963307798,0.215604699529178,0.935939744999999,0.900937750000001,106788
2013-12-06,-56.2024371368029,21.738368784074,0.134034238475589,1.050023945,1.112158915,106788
2013-12-07,-56.1822312484336,21.9946110827325,0.0699996293439436,1.001377805,1.172251335,106788
2013-12-08,-56.0974659705686,22.3501286943474,0.040484218769343,0.769143905,0.975410445000001,106788
2013-12-09,-55.9816950946167,22.7714219255091,0.0353778764255841,1.00509534967456,1.12186736177515,106788
2013-12-10,-56.1481421309373,22.8293978574723,0.0406838640034678,0.820041575000001,0.884708005,106788
2013-12-11,-56.2616437538278,23.1094280698371,0.0248514748254816,1.00509534967456,1.12186736177515,106788
2013-12-12,-57.2435958983576,23.7692592558161,0.00586452764837424,0.3269787,0.52071428,106788
2013-12-13,-58.1230673090979,24.3198949799973,1.36906438784979e-06,0.450981799999999,0.341680810000003,106788
2013-12-14,-57.5059629168064,24.6196556686827,0.164350505216201,0.101369699999999,0.27889527,106788
2013-12-15,-57.8347736835934,24.3876350479211,0.111883536388473,0.732267895,0.817336789999999,106788
2013-12-16,-58.1690118715499,24.2715962893635,0.0985788201413162,0.828844204999999,0.734542170000001,106788
2013-12-17,-58.508949439868,24.2764035993839,0.100013145145338,0.405032345,0.455411720000001,106788
2013-12-18,-58.6761778677395,23.8250757942587,0.0892352514507649,0.61946674,0.731792124999998,106788
2013-12-19,-58.5640628694103,23.4174297307909,0.0960543109824982,0.783597899999998,0.690141284999999,106788
2013-12-20,-58.8735618851533,23.383799313645,0.099390895595448,1.14642008,0.971882924999999,106788
2013-12-21,-59.1170294744374,23.3924133657827,0.10452967941956,1.287171155,1.03264603,106788
2013-12-22,-59.2890426172585,23.4380081058144,0.108058281443538,1.13814009,0.705890274999998,106788
2013-12-23,-59.5732876996994,23.3520698314352,0.101895360218057,1.48500566,1.165137055,106788
2013-12-24,-59.8074869650682,23.3020079955252,0.102036956868797,1.69725662,1.36914489,106788
2013-12-25,-59.9865783775624,23.2837929523905,0.105389891506166,1.830233235,1.50178338,106788
2013-12-26,-60.1071633671017,23.2910937902376,0.110605193585685,1.875613095,1.48145849,106788
2013-12-27,-60.1665418852954,23.31815249349,0.116744022124501,1.66023824,1.06515389,106788
2013-12-28,-60.1626323043051,23.3634020557183,0.118249858696504,1.00509534967456,1.12186736177515,106788
2013-12-29,-60.6648041490512,23.2364731964427,0.113563515244131,0.249152505,0.558538985000002,106788
2013-12-30,-60.6214881526029,23.1634397311834,0.086273332550781,1.00509534967456,1.12186736177515,106788
2013-12-31,-61.0217589611947,22.9003328105483,0.035064814706776,1.33510951,1.141908635,106788
2014-01-01,-61.3421161511167,22.6194774676559,0.0210940753042648,1.32622217,1.1745672,106788
2014-01-02,-61.6196047131825,22.3759992926376,0.0187291847334578,1.00509534967456,1.12186736177515,106788
2014-01-03,-62.0574071473947,22.0587845584561,0.0200346567146274,1.13004727,1.077772605,106788
2014-01-04,-62.4507010426445,21.7885637709425,0.0229643562312839,1.2330293,1.225077235,106788
2014-01-05,-62.7931855223311,21.5727906989795,0.0266915581747033,1.28876727,1.293695055,106788
2014-01-06,-63.0796420193421,21.4169652028826,0.0285010484071903,1.287558085,1.288116075,106788
2014-01-07,-63.3084388218465,21.323722139611,0.0241693701104061,1.1398451,1.10537795,106788
2014-01-08,-63.5934609823296,21.2569619283348,0.0234951294244663,0.801433080000001,1.082458925,106788
2014-01-09,-63.9787083017248,20.9590967975102,0.0272280131778873,1.245854825,1.411634925,106788
2014-01-10,-64.3308372737666,20.6998886092101,0.0314942192669134,1.39370917,1.492479985,106788
2014-01-11,-64.6465421727438,20.4806116546222,0.0353939314041981,1.514222935,1.53483108,106788
2014-01-12,-64.9232632480457,20.3028624901067,0.0372168341383765,1.56073577,1.523411415,106788
2014-01-13,-65.1599744439171,20.1682837584517,0.0346486013374152,1.55661032,1.45669074,106788
2014-01-14,-65.3573828248904,20.0782839163393,0.0251281696598829,1.46063566,1.286937695,106788
2014-01-15,-65.5173164380245,20.0344682772474,0.00636163163566367,1.12562322,0.819181064999995,106788
2014-01-16,-65.729764719542,19.8651837770631,0.032957453299326,1.47560711,1.356323825,106788
2014-01-17,-65.901100297554,19.7477510755344,0.0543693281975285,1.55140802,1.58024518000001,106788
2014-01-18,-66.0352324589797,19.6787457925674,0.0677541029335422,1.538654115,1.70417284000001,106788
2014-01-19,-66.1365970080926,19.6548362525865,0.0713686736762887,1.480974325,1.792992715,106788
